epoch,accuracy,loss,lr,precision_10,recall_10,val_accuracy,val_loss,val_precision_10,val_recall_10
24,0.32585597038269043,1.8033196926116943,6.25e-07,0.4864300489425659,0.06877213716506958,0.35170602798461914,1.7708368301391602,0.5,0.08136483281850815
25,0.3373671770095825,1.799649953842163,6.25e-07,0.5214592218399048,0.07172372937202454,0.4094488322734833,1.6168174743652344,0.5882353186607361,0.07874015718698502
26,0.34917354583740234,1.793825387954712,6.25e-07,0.5429864525794983,0.07083825021982193,0.3937007784843445,1.6307270526885986,0.7234042286872864,0.08923884481191635
27,0.3382526636123657,1.7884063720703125,6.25e-07,0.5186915993690491,0.06552538275718689,0.2703412175178528,2.0785226821899414,0.3375000059604645,0.07086614519357681
28,0.3414994180202484,1.7905762195587158,6.25e-07,0.5028571486473083,0.07792207598686218,0.36745408177375793,1.6864501237869263,0.6590909361839294,0.07611548900604248
29,0.3323494791984558,1.8041378259658813,6.25e-07,0.4958847761154175,0.07113341242074966,0.4278215169906616,1.582357406616211,0.6527777910232544,0.12335958331823349
30,0.33677685260772705,1.8059442043304443,6.25e-07,0.4917355477809906,0.07024793326854706,0.254593163728714,2.1559133529663086,0.37837839126586914,0.1469816267490387
31,0.3429751992225647,1.7856130599975586,6.25e-07,0.526627242565155,0.07880755513906479,0.4015747904777527,1.6030330657958984,0.6721311211585999,0.10761155188083649
32,0.34090909361839294,1.7944635152816772,6.25e-07,0.5422993302345276,0.07378984987735748,0.42257216572761536,1.5878552198410034,0.7058823704719543,0.09448818862438202
33,0.3305785059928894,1.8010993003845215,6.25e-07,0.47852760553359985,0.06906729936599731,0.4173228442668915,1.625062108039856,0.5531914830207825,0.06824146956205368
34,0.3373671770095825,1.788562536239624,3.125e-07,0.5132383108139038,0.07438016682863235,0.39895012974739075,1.636869192123413,0.6000000238418579,0.09448818862438202
35,0.3314639925956726,1.8079006671905518,3.125e-07,0.48785871267318726,0.06523022800683975,0.3254593312740326,1.8001590967178345,0.5573770403862,0.08923884481191635
36,0.34681227803230286,1.794724464416504,3.125e-07,0.5284552574157715,0.07674144208431244,0.4120734930038452,1.6129703521728516,0.6451612710952759,0.10498687624931335
37,0.33766233921051025,1.8028349876403809,3.125e-07,0.5283018946647644,0.07438016682863235,0.4120734930038452,1.6346760988235474,0.6333333253860474,0.09973753243684769
38,0.33500590920448303,1.7950555086135864,1.5625e-07,0.5361050367355347,0.07231404632329941,0.443569540977478,1.5430935621261597,0.7166666388511658,0.11286089569330215
39,0.34268003702163696,1.786152958869934,1.5625e-07,0.5138339996337891,0.07674144208431244,0.443569540977478,1.5539884567260742,0.6666666865348816,0.10498687624931335
40,0.3429751992225647,1.7843058109283447,1.5625e-07,0.5206611752510071,0.07438016682863235,0.43832021951675415,1.5490466356277466,0.7118644118309021,0.11023622006177902
41,0.3429751992225647,1.7910131216049194,1.5625e-07,0.5592105388641357,0.07526564598083496,0.44619423151016235,1.5481067895889282,0.6909090876579285,0.09973753243684769
42,0.33175915479660034,1.7873777151107788,1.5625e-07,0.5367793440818787,0.0796930342912674,0.443569540977478,1.5503555536270142,0.7037037014961243,0.09973753243684769
43,0.3394332826137543,1.794791340827942,7.8125e-08,0.5043859481811523,0.06788665801286697,0.443569540977478,1.548979640007019,0.7272727489471436,0.10498687624931335
44,0.34445101022720337,1.7846392393112183,7.8125e-08,0.5253164768218994,0.07349468767642975,0.44619423151016235,1.5458616018295288,0.7272727489471436,0.10498687624931335
45,0.34002360701560974,1.7851767539978027,7.8125e-08,0.5175983309745789,0.07378984987735748,0.443569540977478,1.5467640161514282,0.6964285969734192,0.10236220806837082
46,0.3296930193901062,1.7994067668914795,7.8125e-08,0.5114822387695312,0.07231404632329941,0.4409448802471161,1.546219825744629,0.7142857313156128,0.10498687624931335
47,0.3403187692165375,1.7977062463760376,3.90625e-08,0.5205183625221252,0.07113341242074966,0.443569540977478,1.547404170036316,0.7222222089767456,0.10236220806837082
48,0.3429751992225647,1.7826217412948608,3.90625e-08,0.5299334526062012,0.07054309546947479,0.43832021951675415,1.546026587486267,0.7222222089767456,0.10236220806837082
49,0.33353009819984436,1.797729253768921,3.90625e-08,0.5192743539810181,0.06759149581193924,0.4330708682537079,1.5465363264083862,0.7090908885002136,0.10236220806837082
