epoch,accuracy,loss,lr,precision_2,recall_2,val_accuracy,val_loss,val_precision_2,val_recall_2
0,0.14639905095100403,15.269989967346191,0.001,0.14861996471881866,0.12396693974733353,0.09711286425590515,2.5280449390411377,0.0,0.0
1,0.14079102873802185,5.859151363372803,0.001,0.15311308205127716,0.07113341242074966,0.11548556387424469,2.408449411392212,0.0,0.0
2,0.16086186468601227,2.9396281242370605,0.001,0.1609848439693451,0.02508854866027832,0.1863517016172409,2.1795740127563477,0.0,0.0
3,0.18211333453655243,2.297335147857666,0.001,0.20388349890708923,0.006198347080498934,0.19160105288028717,2.168214797973633,0.0,0.0
4,0.19451004266738892,2.235576868057251,0.001,0.2916666567325592,0.00413223123177886,0.1942257285118103,2.161663293838501,0.0,0.0
5,0.19155843555927277,2.1982271671295166,0.001,0.13333334028720856,0.0011806375114247203,0.1942257285118103,2.1556272506713867,0.0,0.0
6,0.1900826394557953,2.1853106021881104,0.001,0.09090909361839294,0.0005903187557123601,0.1942257285118103,2.1511569023132324,0.0,0.0
7,0.1918535977602005,2.1796486377716064,0.001,0.1666666716337204,0.0011806375114247203,0.1942257285118103,2.1479156017303467,0.0,0.0
8,0.19037780165672302,2.1661925315856934,0.001,0.0833333358168602,0.00029515937785618007,0.1942257285118103,2.1456966400146484,0.0,0.0
9,0.1927390843629837,2.157471179962158,0.001,0.0,0.0,0.1942257285118103,2.1443049907684326,0.0,0.0
10,0.19244392216205597,2.159061908721924,0.001,0.0833333358168602,0.00029515937785618007,0.1942257285118103,2.1432652473449707,0.0,0.0
11,0.1918535977602005,2.1629116535186768,0.001,0.0,0.0,0.1942257285118103,2.142608642578125,0.0,0.0
12,0.19067296385765076,2.155099868774414,0.001,0.2857142984867096,0.0005903187557123601,0.1942257285118103,2.1421291828155518,0.0,0.0
13,0.1918535977602005,2.1510708332061768,0.001,0.3333333432674408,0.00029515937785618007,0.1942257285118103,2.1418821811676025,0.0,0.0
14,0.19303423166275024,2.1606619358062744,0.001,0.0,0.0,0.1942257285118103,2.1416521072387695,0.0,0.0
15,0.19244392216205597,2.1481268405914307,0.001,0.20000000298023224,0.00029515937785618007,0.1942257285118103,2.1415398120880127,0.0,0.0
16,0.1936245560646057,2.1488702297210693,0.001,0.20000000298023224,0.00029515937785618007,0.1942257285118103,2.1414315700531006,0.0,0.0
17,0.1927390843629837,2.146710157394409,0.001,0.0,0.0,0.1942257285118103,2.141364812850952,0.0,0.0
18,0.19303423166275024,2.1519978046417236,0.001,0.0,0.0,0.1942257285118103,2.1413064002990723,0.0,0.0
19,0.19332939386367798,2.1460421085357666,0.001,0.0,0.0,0.1942257285118103,2.1412668228149414,0.0,0.0
20,0.1936245560646057,2.151259183883667,0.001,0.0,0.0,0.1942257285118103,2.141261577606201,0.0,0.0
21,0.1936245560646057,2.141772985458374,0.001,0.4000000059604645,0.0005903187557123601,0.1942257285118103,2.1412513256073,0.0,0.0
22,0.1936245560646057,2.149151086807251,0.0005,0.0,0.0,0.1942257285118103,2.1412391662597656,0.0,0.0
23,0.19303423166275024,2.1422109603881836,0.0005,1.0,0.0005903187557123601,0.1942257285118103,2.141232967376709,0.0,0.0
24,0.19451004266738892,2.142246723175049,0.0005,0.0,0.0,0.1942257285118103,2.1412391662597656,0.0,0.0
25,0.1936245560646057,2.141927480697632,0.00025,0.0,0.0,0.1942257285118103,2.14123272895813,0.0,0.0
26,0.1936245560646057,2.1432619094848633,0.00025,0.5,0.00029515937785618007,0.1942257285118103,2.1412343978881836,0.0,0.0
27,0.19332939386367798,2.143779993057251,0.00025,0.0,0.0,0.1942257285118103,2.1412291526794434,0.0,0.0
28,0.19303423166275024,2.143799066543579,0.000125,0.0,0.0,0.1942257285118103,2.141228199005127,0.0,0.0
29,0.19421488046646118,2.1406562328338623,0.000125,0.0,0.0,0.1942257285118103,2.141227960586548,0.0,0.0
30,0.1936245560646057,2.146211624145508,0.000125,0.0,0.0,0.1942257285118103,2.141226291656494,0.0,0.0
31,0.19451004266738892,2.143829107284546,6.25e-05,0.0,0.0,0.1942257285118103,2.141225814819336,0.0,0.0
32,0.19214875996112823,2.145643949508667,6.25e-05,0.0,0.0,0.1942257285118103,2.1412250995635986,0.0,0.0
33,0.19421488046646118,2.1438472270965576,6.25e-05,0.0,0.0,0.1942257285118103,2.1412243843078613,0.0,0.0
34,0.1927390843629837,2.1446533203125,3.125e-05,0.0,0.0,0.1942257285118103,2.1412248611450195,0.0,0.0
35,0.19480518996715546,2.1414682865142822,3.125e-05,0.0,0.0,0.1942257285118103,2.1412243843078613,0.0,0.0
36,0.19332939386367798,2.1417033672332764,3.125e-05,0.0,0.0,0.1942257285118103,2.1412243843078613,0.0,0.0
37,0.19332939386367798,2.1425013542175293,1.5625e-05,0.0,0.0,0.1942257285118103,2.1412241458892822,0.0,0.0
38,0.19451004266738892,2.1400365829467773,1.5625e-05,0.0,0.0,0.1942257285118103,2.141223669052124,0.0,0.0
39,0.1927390843629837,2.1430211067199707,1.5625e-05,0.0,0.0,0.1942257285118103,2.141223669052124,0.0,0.0
40,0.19391971826553345,2.1443324089050293,7.8125e-06,0.0,0.0,0.1942257285118103,2.141223669052124,0.0,0.0
41,0.19391971826553345,2.1426572799682617,7.8125e-06,1.0,0.00029515937785618007,0.1942257285118103,2.141223669052124,0.0,0.0
42,0.1927390843629837,2.1439692974090576,7.8125e-06,0.0,0.0,0.1942257285118103,2.141223430633545,0.0,0.0
43,0.19303423166275024,2.140807628631592,3.90625e-06,0.0,0.0,0.1942257285118103,2.141223430633545,0.0,0.0
44,0.19303423166275024,2.1450324058532715,3.90625e-06,0.0,0.0,0.1942257285118103,2.141223669052124,0.0,0.0
45,0.1927390843629837,2.1447761058807373,3.90625e-06,0.0,0.0,0.1942257285118103,2.141223430633545,0.0,0.0
46,0.19421488046646118,2.1421682834625244,1.953125e-06,0.0,0.0,0.1942257285118103,2.141223669052124,0.0,0.0
47,0.19421488046646118,2.1423935890197754,1.953125e-06,0.5,0.00029515937785618007,0.1942257285118103,2.141223430633545,0.0,0.0
