epoch,accuracy,loss,lr,precision_5,recall_5,val_accuracy,val_loss,val_precision_5,val_recall_5
0,0.206021249294281,2.496438980102539,0.001,0.25700482726097107,0.07851240038871765,0.08398950099945068,2.223416566848755,0.0,0.0
1,0.23701298236846924,2.1834325790405273,0.0009997532,0.30434781312942505,0.07231404632329941,0.23884513974189758,2.0407614707946777,0.0,0.0
2,0.2659386098384857,2.0686399936676025,0.0009990133,0.36675822734832764,0.07880755513906479,0.12335958331823349,2.6198956966400146,0.625,0.01312335953116417
3,0.26446279883384705,2.001492977142334,0.0009977809,0.3712255656719208,0.06168831139802933,0.09186352044343948,4.087926387786865,0.1011560708284378,0.09186352044343948
4,0.2842384874820709,1.9234024286270142,0.0009960573,0.38585859537124634,0.05637544393539429,0.317585289478302,1.7963758707046509,0.46875,0.03937007859349251
5,0.2966351807117462,1.9151339530944824,0.0009938441,0.42521366477012634,0.05873671919107437,0.1706036776304245,2.499683380126953,0.21551723778247833,0.1312336027622223
6,0.3090318739414215,1.8886668682098389,0.0009911436,0.4279918968677521,0.0622786320745945,0.25196850299835205,2.0428240299224854,0.3913043439388275,0.023622047156095505
7,0.3164108693599701,1.8271903991699219,0.0009879584,0.4919540286064148,0.0631641075015068,0.31496062874794006,1.8933658599853516,0.41489362716674805,0.10236220806837082
8,0.32024794816970825,1.8278001546859741,0.0009842915,0.5185950398445129,0.07408500462770462,0.14435695111751556,2.4481637477874756,0.3645833432674408,0.09186352044343948
9,0.3291027247905731,1.8319498300552368,0.0009801468,0.5079726576805115,0.06582054495811462,0.317585289478302,1.8503658771514893,0.6538461446762085,0.044619422405958176
10,0.3291027247905731,1.803987741470337,0.00097552827,0.5112612843513489,0.06700117886066437,0.2624672055244446,2.2885706424713135,0.34437087178230286,0.13648293912410736
11,0.3382526636123657,1.7877202033996582,0.0009704404,0.5117647051811218,0.07703659683465958,0.3569553792476654,1.8789528608322144,0.453125,0.15223097801208496
12,0.3412042558193207,1.7622736692428589,0.00096488826,0.5201612710952759,0.07615112513303757,0.22309711575508118,2.1570916175842285,0.3709677457809448,0.12073490768671036
13,0.3364816904067993,1.7693132162094116,0.0009588773,0.5135135054588318,0.0672963410615921,0.2860892415046692,2.245847702026367,0.34259259700775146,0.09711286425590515
14,0.3515348434448242,1.7325044870376587,0.00095241354,0.56046062707901,0.08618654310703278,0.36745408177375793,1.7189997434616089,0.6875,0.057742781937122345
15,0.35005903244018555,1.7449512481689453,0.00094550324,0.5286885499954224,0.07615112513303757,0.3044619560241699,1.75859534740448,0.7096773982048035,0.057742781937122345
16,0.3538961112499237,1.7359517812728882,0.00093815336,0.5145833492279053,0.07290437072515488,0.20472441613674164,2.446216344833374,0.4848484992980957,0.12598425149917603
17,0.35271546244621277,1.7355011701583862,0.000930371,0.5223880410194397,0.08264462649822235,0.29658791422843933,1.8784537315368652,0.6200000047683716,0.08136483281850815
18,0.37514758110046387,1.717122197151184,0.00092216395,0.544921875,0.08234947174787521,0.2939632534980774,2.206866979598999,0.45945945382118225,0.08923884481191635
19,0.35507673025131226,1.7218122482299805,0.0009135403,0.5549242496490479,0.08648169785737991,0.23622047901153564,2.350429058074951,0.3034825921058655,0.16010499000549316
20,0.36097991466522217,1.7244256734848022,0.0009045085,0.5316205620765686,0.07939787209033966,0.3018372654914856,1.973984718322754,0.3619047701358795,0.09973753243684769
21,0.3677685856819153,1.696431279182434,0.0008950775,0.5544554591178894,0.08264462649822235,0.2020997405052185,2.4765584468841553,0.5789473652839661,0.057742781937122345
22,0.3695395588874817,1.6979858875274658,0.0008852566,0.5485714077949524,0.08500590175390244,0.3097112774848938,1.807357668876648,0.4923076927661896,0.08398950099945068
23,0.36747342348098755,1.7022732496261597,0.00087505556,0.5551537275314331,0.09061393141746521,0.21522310376167297,2.689141273498535,0.34415584802627563,0.1391076147556305
24,0.3630460500717163,1.7089489698410034,0.0008644843,0.5208747386932373,0.07733175903558731,0.2624672055244446,2.155256986618042,0.35338345170021057,0.12335958331823349
25,0.3713105022907257,1.7089059352874756,0.0008535534,0.5355871915817261,0.08884297311306,0.35170602798461914,1.7686645984649658,0.5416666865348816,0.10236220806837082
26,0.36835891008377075,1.6953848600387573,0.0008422735,0.5479452013969421,0.08264462649822235,0.4278215169906616,1.7133331298828125,0.6875,0.057742781937122345
27,0.3772136867046356,1.690568208694458,0.0008306559,0.5751748085021973,0.09710744023323059,0.34645670652389526,1.7250032424926758,0.800000011920929,0.06299212574958801
28,0.37426209449768066,1.6728904247283936,0.000818712,0.5756013989448547,0.0988783910870552,0.32020998001098633,1.986669659614563,0.44516128301620483,0.18110236525535583
29,0.37426209449768066,1.6867125034332275,0.0008064535,0.5730769038200378,0.08795749396085739,0.2650918662548065,2.2077605724334717,0.27826085686683655,0.08398950099945068
30,0.3795749843120575,1.666301965713501,0.0007938926,0.5843949317932129,0.10832349210977554,0.4356955289840698,1.6106414794921875,0.6538461446762085,0.08923884481191635
31,0.38488784432411194,1.6616898775100708,0.0007810417,0.5836177468299866,0.10094451159238815,0.2703412175178528,1.8280396461486816,0.5857142806053162,0.10761155188083649
32,0.38400235772132874,1.6608033180236816,0.0007679134,0.5478644967079163,0.10979928821325302,0.28346458077430725,2.3968112468719482,0.3360655605792999,0.21522310376167297
33,0.38400235772132874,1.649595022201538,0.0007545207,0.5990016460418701,0.1062573790550232,0.12598425149917603,3.4633798599243164,0.1751152127981186,0.09973753243684769
34,0.38665878772735596,1.6570645570755005,0.0007408768,0.5808936953544617,0.1112750917673111,0.3490813672542572,1.750170111656189,0.4957983195781708,0.1548556387424469
35,0.3869539499282837,1.6451650857925415,0.00072699523,0.5871056318283081,0.1263282150030136,0.3937007784843445,1.594518780708313,0.7246376872062683,0.1312336027622223
36,0.3810507655143738,1.6516908407211304,0.00071288965,0.586309552192688,0.1162927970290184,0.19160105288028717,2.577528953552246,0.2556818127632141,0.11811023950576782
37,0.3969893753528595,1.6229764223098755,0.00069857395,0.6102484464645386,0.11599764227867126,0.34645670652389526,1.7449558973312378,0.49295774102211,0.09186352044343948
38,0.39639905095100403,1.6327344179153442,0.00068406225,0.5851648449897766,0.12573790550231934,0.2860892415046692,2.1139755249023438,0.4350649416446686,0.17585301399230957
39,0.3913813531398773,1.647218942642212,0.00066936895,0.5886628031730652,0.11953955143690109,0.19685038924217224,2.1040596961975098,0.24242424964904785,0.12598425149917603
40,0.3872491121292114,1.6489124298095703,0.0006545085,0.5837838053703308,0.12750884890556335,0.29921260476112366,1.920528531074524,0.42352941632270813,0.09448818862438202
41,0.39639905095100403,1.6367030143737793,0.00063949556,0.5825105905532837,0.12190082669258118,0.37532809376716614,1.6518516540527344,0.6629213690757751,0.1548556387424469
42,0.3996458053588867,1.6167415380477905,0.0006243449,0.6060606241226196,0.13577331602573395,0.31496062874794006,1.7583985328674316,0.4615384638309479,0.14173229038715363
43,0.3943329453468323,1.6233675479888916,0.00060907163,0.5933504104614258,0.1369539499282837,0.2703412175178528,1.8675135374069214,0.4047619104385376,0.08923884481191635
