epoch,accuracy,loss,lr,precision_6,recall_6,val_accuracy,val_loss,val_precision_6,val_recall_6
0,0.38429751992225647,1.6545888185501099,1e-05,0.5778120160102844,0.11068476736545563,0.20472441613674164,2.521435260772705,0.21989528834819794,0.11023622006177902
1,0.3893152177333832,1.6582775115966797,1e-05,0.5572065114974976,0.11068476736545563,0.16797900199890137,5.1745219230651855,0.1894409954547882,0.16010499000549316
2,0.3851830065250397,1.6506222486495972,1e-05,0.5759398341178894,0.11304604262113571,0.29133859276771545,1.9587633609771729,0.5233644843101501,0.1469816267490387
3,0.38311687111854553,1.6288387775421143,1e-05,0.5823529362678528,0.11688311398029327,0.2335958033800125,2.3982372283935547,0.40666666626930237,0.16010499000549316
4,0.3961038887500763,1.6326041221618652,1e-05,0.5967503786087036,0.11924438923597336,0.16535432636737823,6.284832000732422,0.17177914083003998,0.1469816267490387
5,0.3952184319496155,1.6356267929077148,1e-05,0.5663338303565979,0.11717827618122101,0.254593163728714,2.5331437587738037,0.30288460850715637,0.16535432636737823
6,0.38075560331344604,1.6307240724563599,1e-05,0.5764546394348145,0.12573790550231934,0.19685038924217224,3.533231019973755,0.24799999594688416,0.1627296656370163
7,0.4126328229904175,1.5972143411636353,5e-06,0.6149584650993347,0.13105076551437378,0.2257217913866043,2.5477218627929688,0.2947976887226105,0.13385826349258423
8,0.4179456830024719,1.5842998027801514,5e-06,0.5920873284339905,0.12809917330741882,0.3333333432674408,1.731454610824585,0.546875,0.18372704088687897
9,0.41086187958717346,1.5935941934585571,5e-06,0.5902503132820129,0.13223139941692352,0.2624672055244446,2.1088829040527344,0.4148148000240326,0.1469816267490387
10,0.41410860419273376,1.5654040575027466,5e-06,0.6034031510353088,0.13606847822666168,0.2939632534980774,1.9329336881637573,0.4010695219039917,0.19685038924217224
11,0.41912633180618286,1.5763754844665527,5e-06,0.6190476417541504,0.13813459873199463,0.3044619560241699,1.9864944219589233,0.4000000059604645,0.17322835326194763
12,0.4203069806098938,1.5815725326538086,5e-06,0.6130653023719788,0.14403778314590454,0.3333333432674408,1.7216331958770752,0.4727272689342499,0.13648293912410736
13,0.4235537052154541,1.5651049613952637,5e-06,0.6102756857872009,0.1437426209449768,0.2703412175178528,2.664485216140747,0.4647887349128723,0.17322835326194763
14,0.4312278628349304,1.5595884323120117,5e-06,0.6080402135848999,0.1428571492433548,0.14960630238056183,3.6025912761688232,0.17472119629383087,0.12335958331823349
15,0.4318181872367859,1.5695785284042358,5e-06,0.6034946441650391,0.13252656161785126,0.40682414174079895,1.707572102546692,0.5454545617103577,0.25196850299835205
16,0.4244391918182373,1.5789527893066406,5e-06,0.6220570206642151,0.14817000925540924,0.21259842813014984,2.9039831161499023,0.2286689430475235,0.17585301399230957
17,0.42916175723075867,1.541698932647705,5e-06,0.6339950561523438,0.15082643926143646,0.33595800399780273,1.9528003931045532,0.4555555582046509,0.21522310376167297
18,0.4268004596233368,1.5609979629516602,5e-06,0.6336633563041687,0.1511216014623642,0.24934382736682892,2.0913023948669434,0.33155080676078796,0.1627296656370163
19,0.4185360074043274,1.5600786209106445,5e-06,0.5953259468078613,0.1428571492433548,0.32808399200439453,1.7784862518310547,0.49074074625968933,0.1391076147556305
20,0.41971665620803833,1.5756702423095703,2.5e-06,0.6109133958816528,0.1520070880651474,0.36745408177375793,1.6694644689559937,0.5223880410194397,0.18372704088687897
21,0.4321133494377136,1.5452245473861694,2.5e-06,0.6357056498527527,0.15554898977279663,0.3779527544975281,1.7239304780960083,0.5284552574157715,0.1706036776304245
