epoch,accuracy,loss,lr,precision_1,recall_1,val_accuracy,val_loss,val_precision_1,val_recall_1
0,0.23789846897125244,2.678921937942505,0.001,0.2650811970233917,0.13488784432411194,0.08923884481191635,6.17529296875,0.08923884481191635,0.08923884481191635
1,0.2880755662918091,2.376952886581421,0.001,0.3452443480491638,0.19391971826553345,0.08661417663097382,6.7957563400268555,0.08684210479259491,0.08661417663097382
2,0.3544864356517792,1.9902039766311646,0.001,0.4458705484867096,0.2358323484659195,0.09448818862438202,6.639875411987305,0.09917355328798294,0.09448818862438202
3,0.37514758110046387,1.8370977640151978,0.001,0.4787471890449524,0.2526564300060272,0.1942257285118103,11.058119773864746,0.19473683834075928,0.1942257285118103
4,0.40230223536491394,1.7026737928390503,0.001,0.516434907913208,0.24114522337913513,0.3018372654914856,2.791168212890625,0.2914285659790039,0.13385826349258423
5,0.42060211300849915,1.595365285873413,0.001,0.5459627509117126,0.25944510102272034,0.530183732509613,1.3681230545043945,0.7668711543083191,0.32808399200439453
6,0.42650532722473145,1.5772100687026978,0.001,0.5615594983100891,0.24232585728168488,0.3858267664909363,1.7899606227874756,0.574999988079071,0.24146981537342072
7,0.43890202045440674,1.5672622919082642,0.001,0.5801980495452881,0.25944510102272034,0.1863517016172409,4.025186061859131,0.19742488861083984,0.12073490768671036
8,0.4592680037021637,1.4731305837631226,0.001,0.6214921474456787,0.26800471544265747,0.32808399200439453,3.575333833694458,0.3475409746170044,0.278215229511261
9,0.4790436923503876,1.4152264595031738,0.001,0.6332908272743225,0.2930932641029358,0.5144357085227966,1.318751573562622,0.6113360524177551,0.3963254690170288
10,0.49204009771347046,1.3883264064788818,0.001,0.6362537741661072,0.31043630838394165,0.38057741522789,1.8723390102386475,0.6140350699424744,0.18372704088687897
11,0.49291616678237915,1.3841344118118286,0.001,0.6679487228393555,0.3075560927391052,0.3385826647281647,1.9709471464157104,0.4552238881587982,0.16010499000549316
12,0.5059031844139099,1.371392846107483,0.001,0.6689272522926331,0.32024794816970825,0.21259842813014984,6.026857852935791,0.19648094475269318,0.17585301399230957
13,0.498229056596756,1.3972995281219482,0.001,0.6660293340682983,0.30844154953956604,0.3333333432674408,3.0831809043884277,0.38566553592681885,0.29658791422843933
14,0.5115112066268921,1.3493520021438599,0.001,0.6777508854866028,0.33087366819381714,0.39107611775398254,1.652828335762024,0.625,0.3018372654914856
